KEY,VAR_TARGET,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50
4882,0,2807,I,26.0,300.0,300.0,0.0,300.0,233.0,242.0,0.0,3.0,10,0.0,0.0,,K,26.0,1547.0,0.0,1.0,7.0,U,E,2000,2000,1.0,2,5,1000.0,259.0,15.0,,,5000,2.0,N,S,1006.0,73,7112.0,10020.0,8107.0,,300.0,0.0,,4590.0,,2000,
4883,0,2311,W,34.0,,,0.0,0.0,0.0,0.0,0.0,36.0,5,,,,E,49.0,1156.0,2.0,2.0,0.0,,B,2500,2500,,0,0,250.0,0.0,11.0,,,10000,5.0,N,S,1.0,0,,0.0,0.0,,0.0,,,0.0,,2500,
4884,0,3705,W,34.0,500.0,500.0,3.0,500.0,0.0,175.0,0.0,32.0,10,,,,K,34.0,1374.0,1.0,2.0,4.0,,B,1800,1800,,0,0,0.0,0.0,16.0,,,10000,5.0,N,S,102.0,0,,0.0,0.0,,500.0,,,0.0,,1800,
4885,0,2707,W,34.0,800.0,800.0,0.0,800.0,131.0,170.0,0.0,9.0,5,,,,E,41.0,1381.0,2.0,2.0,1.0,,B,2500,2500,,0,0,0.0,0.0,23.0,,,6000,5.0,N,S,2.0,0,,0.0,0.0,,800.0,,,0.0,,2500,
4886,0,3411,I,34.0,12000.0,12000.0,0.0,12000.0,1179.0,300.0,0.0,14.0,10,0.0,0.0,,E,16.0,1485.0,1.0,1.0,5.0,L,E,1500,1500,0.0,0,0,4785.0,272.0,81.0,,,15000,1.0,N,S,108.0,0,,0.0,0.0,,12000.0,0.0,,0.0,,1500,
4887,0,2701,I,34.0,3000.0,3000.0,0.0,8000.0,2372.0,1110.0,0.0,36.0,10,5000.0,5000.0,1100.0,E,16.0,1355.0,1.0,1.0,0.0,U,B,2500,2500,1.0,0,0,1100.0,0.0,77.0,1073.0,A,7250,2.0,Y,S,304.0,0,,68.0,158.0,,4000.0,5000.0,2833.0,837.0,2469.0,2500,
4888,0,3408,I,34.0,,,1.0,2500.0,0.0,300.0,0.0,34.0,10,2500.0,2500.0,,E,34.0,1286.0,1.0,1.0,0.0,L,B,2000,2000,1.0,0,0,0.0,0.0,29.0,,,4000,3.0,N,S,306.0,6,,0.0,0.0,,2500.0,2500.0,,0.0,,2000,
4889,0,2504,W,34.0,750.0,750.0,1.0,750.0,413.0,190.0,0.0,15.0,10,,,,E,6.0,1317.0,1.0,1.0,0.0,,B,3500,3500,,0,0,0.0,0.0,2.0,,,10000,3.0,N,S,105.0,0,,0.0,0.0,,750.0,,,0.0,,3500,
4890,0,1910,I,34.0,750.0,750.0,0.0,750.0,523.0,300.0,0.0,16.0,10,0.0,0.0,,K,34.0,1026.0,1.0,1.0,0.0,L,B,2000,2000,0.0,0,0,0.0,0.0,78.0,,,7000,3.0,N,S,5.0,1,,0.0,0.0,,750.0,0.0,,0.0,,2000,
4891,0,4202,I,34.0,,,0.0,0.0,0.0,0.0,0.0,1.0,10,0.0,0.0,,E,34.0,1156.0,6.0,9.0,1.0,L,E,1423,1423,0.0,0,0,300.0,239.0,79.0,,,6000,3.0,N,S,304.0,0,,0.0,0.0,,0.0,0.0,,0.0,,1423,1423.0
4892,0,2605,I,34.0,3300.0,3300.0,0.0,4800.0,4172.0,425.0,0.0,3.0,10,1500.0,1500.0,,K,34.0,1189.0,2.0,9.0,3.0,L,B,1800,1800,1.0,3,8,500.0,327.0,15.0,,,3500,2.0,N,S,1002.0,3,6919.0,72.0,490.0,,2400.0,1500.0,,631.0,,1800,1800.0
4893,0,3009,I,34.0,10800.0,10800.0,0.0,10800.0,8267.0,1000.0,0.0,36.0,10,6400.0,6400.0,,E,16.0,1371.0,0.0,1.0,0.0,N,B,5000,5000,1.0,0,12,0.0,0.0,78.0,,,15000,1.0,N,S,316.0,11,,74686.0,76931.0,,10800.0,6400.0,,68913.0,,5000,5000.0
4894,0,2610,I,64.0,450.0,450.0,0.0,450.0,441.0,218.0,0.0,15.0,10,0.0,0.0,,K,66.0,1282.0,0.0,0.0,0.0,U,B,2338,2338,0.0,0,0,0.0,0.0,2.0,,,15000,1.0,Y,S,303.0,17,,199.0,182.0,2338.0,450.0,0.0,1935.0,157.0,2135.0,5000,2338.0
4895,0,3101,I,34.0,,,0.0,1750.0,1672.0,520.0,0.0,26.0,10,1750.0,1750.0,300.0,K,41.0,1288.0,4.0,19.0,6.0,L,E,1600,1600,1.0,2,26,601.0,211.0,89.0,298.0,A,2500,1.0,Y,S,500.0,4,7154.0,19.0,40.0,,1750.0,1750.0,1500.0,21.0,750.0,1600,1600.0
4896,0,3911,I,34.0,10250.0,2500.0,1.0,14000.0,13173.0,2830.0,379.0,32.0,10,1250.0,1250.0,3000.0,K,16.0,1119.0,6.0,18.0,4.0,U,E,3600,3600,1.0,1,24,5500.0,5299.0,29.0,2699.0,A,5000,1.0,Y,S,1011.0,12,139681.0,0.0,0.0,,4667.0,1250.0,,0.0,1396.0,3600,3600.0
4897,0,2902,I,34.0,21735.0,21735.0,6.0,21735.0,20930.0,1000.0,0.0,5.0,9,0.0,0.0,,E,34.0,996.0,13.0,16.0,0.0,N,B,7500,7500,0.0,0,27,1000.0,950.0,41.0,,,5000,3.0,N,B,,0,,0.0,0.0,,21735.0,0.0,,0.0,,7500,7500.0
4898,0,2710,W,34.0,3250.0,1800.0,3.0,7150.0,3222.0,1220.0,0.0,32.0,9,,,,E,10.0,895.0,0.0,2.0,0.0,,B,3000,3000,,0,0,150.0,0.0,41.0,,,1500,1.0,N,B,203.0,0,,0.0,0.0,,2383.0,,,0.0,,3000,
4899,0,3707,W,34.0,6500.0,10.0,0.0,12910.0,1963.0,100.0,699.0,36.0,10,,,,K,34.0,1221.0,2.0,5.0,3.0,,B,1500,1500,,0,0,600.0,355.0,16.0,,,7500,3.0,N,S,802.0,0,,0.0,0.0,,4303.0,,,0.0,,1500,
4900,0,2503,W,34.0,2000.0,2000.0,0.0,2000.0,1951.0,980.0,0.0,36.0,5,,,,E,13.0,1120.0,2.0,8.0,0.0,,B,3320,3320,,0,0,4000.0,3913.0,11.0,,,10000,1.0,N,S,10.0,0,,0.0,0.0,,2000.0,,,0.0,,3320,
4901,0,2205,I,34.0,500.0,500.0,1.0,2500.0,1067.0,1590.0,0.0,14.0,10,2000.0,2000.0,,E,6.0,1234.0,0.0,0.0,0.0,L,B,1500,1500,1.0,0,0,0.0,0.0,78.0,,,6000,1.0,Y,S,900.0,2,,6.0,215.0,,1250.0,2000.0,1301.0,108.0,1301.0,1500,1500.0
4902,0,3901,I,34.0,24000.0,11500.0,0.0,37500.0,6083.0,1781.0,0.0,36.0,10,2000.0,2000.0,,E,6.0,1218.0,0.0,1.0,3.0,U,E,4000,4000,1.0,0,3,5100.0,796.0,23.0,,,15000,1.0,N,S,910.0,10,,0.0,0.0,,12500.0,2000.0,,0.0,,4000,4000.0
4903,0,2911,Q,34.0,,,0.0,7000.0,2910.0,833.0,0.0,5.0,10,7000.0,7000.0,,K,34.0,1368.0,0.0,0.0,0.0,Y,B,3500,3500,1.0,0,2,0.0,0.0,77.0,,,15000,3.0,Y,S,601.0,0,,1775.0,1877.0,,7000.0,7000.0,3500.0,1803.0,2500.0,3500,3500.0
4904,0,3009,Q,6.0,4450.0,300.0,0.0,6182.0,1896.0,200.0,0.0,9.0,5,0.0,0.0,,E,45.0,1165.0,0.0,3.0,0.0,U,E,2354,2354,0.0,1,3,500.0,0.0,80.0,,,2000,1.0,Y,S,901.0,20,3535.0,593.0,823.0,,1546.0,0.0,2222.0,1011.0,2222.0,2354,2354.0
4905,0,2611,Q,34.0,2000.0,2000.0,0.0,4000.0,3247.0,1454.0,79.0,9.0,5,2000.0,2000.0,2000.0,E,48.0,1082.0,1.0,1.0,0.0,U,B,2500,2500,1.0,1,0,2000.0,1610.0,90.0,1936.0,A,7500,1.0,Y,S,2.0,1,10474.0,283.0,215.0,,2000.0,2000.0,2422.0,1815.0,2422.0,2500,2500.0
4906,0,3809,Q,34.0,17300.0,3000.0,0.0,32300.0,7331.0,833.0,0.0,11.0,5,7000.0,7000.0,3500.0,E,22.0,1378.0,1.0,2.0,4.0,Y,E,3722,3722,1.0,0,0,6840.0,2960.0,22.0,0.0,A,3500,1.0,Y,S,913.0,10,,196.0,69.0,,8075.0,7000.0,4084.0,38.0,5724.0,3722,3722.0
4907,0,3912,W,34.0,7200.0,7200.0,1.0,7200.0,0.0,1257.0,0.0,35.0,5,,,,E,1.0,1415.0,0.0,0.0,6.0,N,E,3500,3500,0.0,0,0,2300.0,0.0,16.0,,,12500,1.0,N,S,900.0,0,,0.0,0.0,,7200.0,,,0.0,,3500,3500.0
4908,0,5304,Q,6.0,5280.0,1400.0,1.0,21180.0,3456.0,19520.0,241.0,14.0,3,14500.0,14500.0,1000.0,E,54.0,1137.0,3.0,3.0,1.0,U,E,15000,15000,1.0,1,0,1500.0,2.0,41.0,0.0,A,15000,1.0,N,E,,35,19888.0,10.0,4.0,,7060.0,14500.0,,2.0,,15000,15000.0
4909,0,2510,Q,34.0,2750.0,500.0,1.0,3250.0,3051.0,1288.0,1015.0,11.0,10,0.0,0.0,,K,7.0,922.0,0.0,0.0,0.0,U,B,1500,1500,0.0,0,0,0.0,0.0,74.0,,,10000,3.0,Y,S,100.0,0,,0.0,0.0,,1625.0,0.0,,0.0,254.0,1500,1500.0
4910,0,2910,Q,34.0,3000.0,3000.0,0.0,6000.0,3780.0,970.0,235.0,28.0,10,3000.0,3000.0,500.0,K,41.0,1038.0,0.0,0.0,1.0,U,B,1800,1800,1.0,0,5,640.0,0.0,78.0,300.0,A,10000,1.0,Y,S,605.0,52,,225.0,324.0,,3000.0,3000.0,,401.0,0.0,1800,1800.0
4911,0,3206,Q,26.0,,,0.0,0.0,0.0,0.0,0.0,7.0,10,0.0,0.0,,K,26.0,1304.0,0.0,3.0,0.0,I,E,1300,1300,0.0,1,2,0.0,0.0,16.0,,,1000,5.0,Y,S,401.0,16,4124.0,345.0,224.0,,0.0,0.0,1443.0,235.0,1429.0,1300,1300.0
4912,0,3206,Q,34.0,1690.0,1000.0,0.0,7390.0,4177.0,500.0,0.0,14.0,10,4700.0,4700.0,750.0,E,42.0,1300.0,1.0,1.0,5.0,L,E,1950,1950,1.0,0,1,1570.0,1076.0,64.0,749.0,A,15000,1.0,Y,S,610.0,1,,25.0,11.0,,2463.0,4700.0,1458.0,11.0,1107.0,1950,1950.0
4913,0,2311,Q,34.0,750.0,750.0,0.0,7750.0,6197.0,976.0,0.0,2.0,10,7000.0,7000.0,,E,42.0,1021.0,1.0,1.0,0.0,U,B,15000,15000,1.0,0,2,700.0,0.0,7.0,,,20000,5.0,N,S,606.0,12,,10544.0,10255.0,,3875.0,7000.0,,8147.0,,15000,15000.0
4914,0,2504,Q,34.0,2500.0,2500.0,1.0,2500.0,2424.0,500.0,0.0,3.0,10,0.0,0.0,,K,34.0,986.0,0.0,2.0,0.0,U,B,3500,3500,0.0,1,1,900.0,518.0,16.0,,,2500,2.0,N,S,,0,2358.0,7.0,6.0,,2500.0,0.0,,11.0,,3500,3500.0
4915,0,2708,Q,34.0,,,0.0,5000.0,2689.0,200.0,0.0,9.0,5,5000.0,5000.0,4000.0,E,61.0,1220.0,1.0,1.0,0.0,N,B,4465,4465,1.0,1,0,8000.0,6342.0,11.0,421.0,A,5000,4.0,Y,S,802.0,1,10627.0,0.0,33.0,,5000.0,5000.0,5164.0,588.0,5848.0,4465,4465.0
4916,0,4211,W,34.0,9150.0,1500.0,0.0,10650.0,4180.0,2583.0,545.0,11.0,9,,,,K,41.0,1038.0,2.0,2.0,0.0,U,E,4000,4000,,0,0,1000.0,1012.0,74.0,,,5000,1.0,N,B,1101.0,0,,0.0,0.0,,5325.0,,,0.0,,4000,4000.0
4917,0,3607,Q,34.0,1000.0,900.0,0.0,6900.0,3174.0,400.0,611.0,2.0,10,5000.0,5000.0,,E,35.0,1240.0,0.0,3.0,2.0,L,E,1492,1492,1.0,0,3,1501.0,343.0,16.0,,,7500,1.0,N,S,610.0,5,,1.0,1.0,,2300.0,5000.0,,6.0,,1492,1492.0
4918,0,2511,Q,34.0,6850.0,750.0,0.0,7600.0,7021.0,2235.0,104.0,14.0,5,1500.0,1500.0,1000.0,K,34.0,918.0,1.0,2.0,4.0,N,B,2500,2500,0.0,0,4,1800.0,1820.0,74.0,996.0,A,6000,5.0,Y,S,805.0,0,,0.0,0.0,,3800.0,1500.0,2458.0,8.0,2432.0,2500,2500.0
4919,0,2509,Q,34.0,850.0,850.0,0.0,6350.0,4033.0,291.0,99.0,33.0,10,5500.0,5500.0,,E,38.0,1181.0,2.0,2.0,1.0,N,B,1500,1500,1.0,0,0,0.0,0.0,90.0,,,1000,1.0,N,S,601.0,1,,6.0,13.0,,3175.0,5500.0,,43.0,,1500,1500.0
4920,0,4210,I,34.0,5700.0,2250.0,0.0,17700.0,7017.0,1834.0,0.0,17.0,10,7500.0,7500.0,300.0,E,35.0,1206.0,0.0,0.0,3.0,U,E,9000,9000,1.0,0,1,14173.0,991.0,29.0,300.0,A,15000,1.0,N,S,10.0,5,,202929.0,189976.0,,4425.0,7500.0,,175261.0,,9000,
4921,0,3002,W,34.0,3016.0,3016.0,0.0,3016.0,1959.0,623.0,0.0,13.0,10,,,,E,60.0,1248.0,0.0,0.0,0.0,,E,2200,2200,,0,0,0.0,0.0,89.0,,,5000,3.0,N,S,202.0,0,,0.0,0.0,,3016.0,,,0.0,,2200,
4922,0,4609,I,34.0,55500.0,3600.0,2.0,270172.0,83680.0,46466.0,0.0,11.0,5,5000.0,5000.0,,E,45.0,1323.0,1.0,3.0,15.0,U,E,39350,39350,1.0,0,1,18150.0,0.0,29.0,,,11700,1.0,N,E,2107.0,0,,0.0,0.0,,19298.0,5000.0,,0.0,,39350,
4923,0,2806,I,34.0,,,0.0,2000.0,686.0,1055.0,0.0,12.0,10,2000.0,2000.0,,E,23.0,1119.0,0.0,0.0,0.0,U,B,2300,2300,1.0,0,0,0.0,0.0,23.0,,,15000,2.0,N,S,8.0,0,,3.0,3.0,,2000.0,2000.0,,3.0,,2300,
4924,0,3111,W,34.0,15000.0,2500.0,0.0,28900.0,2952.0,1573.0,0.0,9.0,5,,,,E,6.0,1195.0,1.0,1.0,0.0,,E,2000,2000,,0,0,450.0,0.0,81.0,,,10000,1.0,N,S,3.0,0,,0.0,0.0,,7225.0,,,0.0,,2000,
4925,0,4007,I,34.0,,,1.0,2500.0,657.0,283.0,0.0,25.0,10,2500.0,2500.0,500.0,E,34.0,1186.0,0.0,0.0,0.0,I,B,2000,2000,1.0,0,6,500.0,3.0,81.0,272.0,A,10000,3.0,Y,S,207.0,17,,93.0,107.0,,2500.0,2500.0,317.0,107.0,383.0,2000,
4926,0,3101,I,34.0,3200.0,3200.0,1.0,7000.0,1080.0,993.0,557.0,13.0,10,3800.0,3800.0,,K,34.0,1118.0,0.0,2.0,3.0,L,E,1650,1650,1.0,0,3,950.0,0.0,16.0,,,10000,3.0,N,S,607.0,4,,8417.0,8159.0,,3500.0,3800.0,,4323.0,,1650,
4927,0,2604,I,34.0,,,1.0,0.0,0.0,0.0,0.0,26.0,10,1000.0,1000.0,,E,35.0,0.0,0.0,0.0,0.0,N,B,1075,1075,0.0,0,1,0.0,0.0,89.0,,,1000,3.0,Y,S,3.0,0,,46.0,15.0,,0.0,1000.0,962.0,8.0,1019.0,1075,
4928,0,2909,I,34.0,1000.0,1000.0,0.0,3500.0,1432.0,370.0,221.0,13.0,10,2500.0,2500.0,,K,34.0,1272.0,0.0,0.0,0.0,U,E,2500,2500,1.0,1,2,0.0,0.0,23.0,,,4000,5.0,N,S,104.0,0,6000.0,0.0,0.0,,1750.0,2500.0,,0.0,,2500,
4929,0,2511,I,34.0,6000.0,6000.0,1.0,10000.0,5718.0,10.0,0.0,13.0,10,4000.0,4000.0,,K,3.0,1441.0,0.0,1.0,0.0,U,O,4000,4000,1.0,0,2,300.0,0.0,23.0,,,6500,1.0,Y,S,1.0,0,,878.0,382.0,,5000.0,4000.0,2780.0,192.0,2780.0,4000,
4930,0,2111,W,34.0,5450.0,5450.0,0.0,5450.0,4046.0,987.0,0.0,22.0,10,,,,E,6.0,1372.0,0.0,0.0,1.0,,B,2000,2000,,0,0,100.0,0.0,29.0,,,10000,5.0,N,S,108.0,0,,0.0,0.0,,5450.0,,,0.0,,2000,
4931,0,3403,I,34.0,3950.0,3950.0,0.0,7350.0,3512.0,1152.0,0.0,32.0,10,3400.0,3400.0,,E,34.0,1365.0,0.0,0.0,1.0,U,B,2100,2100,1.0,0,2,0.0,0.0,16.0,,,6000,5.0,Y,S,407.0,50,,160.0,82.0,,3675.0,3400.0,2206.0,231.0,2206.0,2100,
4932,0,2909,W,34.0,5000.0,3700.0,0.0,8700.0,5219.0,300.0,0.0,36.0,10,,,,E,34.0,1196.0,0.0,1.0,0.0,,B,3485,3485,,0,0,2500.0,1382.0,23.0,,,14000,5.0,N,S,200.0,0,,0.0,0.0,,4350.0,,,0.0,,3485,
4933,0,2809,I,34.0,,,0.0,0.0,0.0,0.0,0.0,14.0,5,0.0,0.0,1000.0,E,34.0,1102.0,1.0,3.0,1.0,I,E,2500,2500,0.0,1,1,1000.0,937.0,81.0,924.0,A,1500,3.0,Y,S,507.0,1,9643.0,380.0,125.0,,0.0,0.0,,63.0,0.0,2500,
4934,0,3001,I,34.0,10940.0,10940.0,0.0,15740.0,8461.0,1198.0,0.0,32.0,10,4800.0,4800.0,,E,27.0,1285.0,0.0,5.0,4.0,L,B,7000,7000,1.0,0,10,0.0,0.0,78.0,,,10000,2.0,Y,S,407.0,1,,1111.0,2354.0,,7870.0,4800.0,1233.0,2045.0,1233.0,7000,
4935,0,2504,I,34.0,7000.0,1678.0,4.0,15478.0,8534.0,4903.0,0.0,36.0,10,0.0,0.0,,E,34.0,1021.0,4.0,10.0,6.0,N,B,4700,4700,0.0,0,2,17350.0,4250.0,29.0,,,10000,1.0,N,S,801.0,2,,4381.0,2690.0,,5159.0,0.0,,1330.0,,4700,4700.0
4936,0,3809,I,34.0,28600.0,28600.0,0.0,28600.0,0.0,0.0,0.0,11.0,5,0.0,0.0,,E,66.0,1342.0,3.0,18.0,5.0,U,E,4500,4500,0.0,0,5,4500.0,4431.0,74.0,,,15000,1.0,N,S,1013.0,4,,0.0,0.0,,28600.0,0.0,,0.0,,4500,4500.0
4937,0,3505,Q,34.0,2800.0,1000.0,0.0,3800.0,851.0,274.0,188.0,3.0,10,0.0,0.0,100.0,K,10.0,1048.0,1.0,2.0,5.0,U,E,3000,3000,0.0,0,2,1300.0,792.0,16.0,0.0,A,5000,1.0,N,S,904.0,0,,106.0,35.0,,1900.0,0.0,,18.0,,3000,3000.0
4938,0,2111,W,34.0,1100.0,550.0,5.0,1650.0,1064.0,1100.0,215.0,13.0,10,,,,K,50.0,937.0,2.0,5.0,1.0,,B,1550,1550,,0,0,0.0,0.0,16.0,,,5000,1.0,N,S,107.0,0,,0.0,0.0,,825.0,,,0.0,,1550,
4939,0,2503,W,34.0,5200.0,900.0,0.0,6100.0,4487.0,880.0,54.0,16.0,10,,,,E,16.0,833.0,2.0,5.0,2.0,,B,1800,1800,,0,0,350.0,92.0,16.0,,,5000,5.0,N,S,101.0,0,,0.0,0.0,,3050.0,,,0.0,,1800,
4940,0,5910,Q,34.0,700.0,700.0,0.0,2200.0,1560.0,105.0,0.0,25.0,3,1500.0,1500.0,,E,16.0,848.0,1.0,2.0,7.0,O,E,2500,2500,1.0,1,1,800.0,0.0,16.0,,,6000,1.0,Y,S,200.0,2,2769.0,54.0,30.0,,1100.0,1500.0,1363.0,35.0,1385.0,2500,2500.0
4941,0,2409,Q,34.0,6400.0,6400.0,0.0,6400.0,5891.0,500.0,0.0,13.0,10,0.0,0.0,,E,6.0,1081.0,6.0,10.0,1.0,L,E,2600,2600,0.0,0,3,400.0,0.0,81.0,,,8000,1.0,N,S,503.0,0,,0.0,0.0,,6400.0,0.0,,0.0,,2600,2600.0
4942,0,3803,Q,34.0,6200.0,300.0,1.0,14250.0,12342.0,5767.0,61.0,36.0,10,7750.0,7750.0,2400.0,E,59.0,1026.0,1.0,3.0,4.0,L,E,5000,5000,1.0,2,5,4900.0,3377.0,66.0,2408.0,A,15000,3.0,N,S,406.0,62,28312.0,3.0,10.0,,4750.0,7750.0,,17.0,,5000,5000.0
4943,0,2712,I,34.0,8000.0,1500.0,1.0,15150.0,13336.0,820.0,0.0,36.0,10,0.0,0.0,,E,6.0,813.0,0.0,2.0,1.0,U,B,3600,3600,0.0,0,2,300.0,0.0,29.0,,,15000,3.0,N,S,402.0,2,,0.0,0.0,,5050.0,0.0,,0.0,,3600,3600.0
4944,0,3608,I,34.0,16000.0,16000.0,0.0,25000.0,24620.0,2017.0,0.0,34.0,10,9000.0,9000.0,,E,77.0,1393.0,2.0,4.0,3.0,U,E,3000,3000,1.0,1,6,0.0,0.0,29.0,,,10000,1.0,N,S,1109.0,4,1665.0,0.0,0.0,,12500.0,9000.0,,0.0,,3000,3000.0
4945,0,5010,Q,34.0,3000.0,3000.0,0.0,3000.0,2258.0,2000.0,0.0,,3,0.0,0.0,,K,1.0,1432.0,2.0,13.0,23.0,L,B,1600,1600,0.0,0,3,1950.0,0.0,16.0,,,5000,5.0,N,S,,4,,0.0,0.0,,3000.0,0.0,,0.0,,1600,1600.0
4946,0,4305,I,34.0,20000.0,7200.0,1.0,55200.0,54680.0,2523.0,0.0,12.0,10,0.0,0.0,,E,46.0,1077.0,0.0,10.0,8.0,L,E,5700,5700,0.0,0,4,15295.0,13509.0,99.0,,,15000,1.0,Y,S,406.0,3,,476.0,312.0,,13800.0,0.0,5714.0,244.0,5714.0,5700,5700.0
4947,0,4205,Q,34.0,1000.0,650.0,0.0,3000.0,1825.0,867.0,0.0,17.0,10,1350.0,1350.0,50.0,K,35.0,951.0,1.0,1.0,1.0,L,E,1500,1500,1.0,0,1,1050.0,1075.0,16.0,52.0,A,3000,1.0,N,S,901.0,1,,0.0,0.0,,1000.0,1350.0,,0.0,,1500,1500.0
4948,0,2610,Q,34.0,8950.0,632.0,1.0,14932.0,694.0,1406.0,0.0,36.0,10,2950.0,2950.0,900.0,E,34.0,1318.0,2.0,5.0,1.0,L,B,2000,2000,1.0,1,4,1900.0,869.0,78.0,863.0,A,5000,5.0,Y,S,202.0,2,1878.0,22.0,16.0,,3733.0,2950.0,1763.0,24.0,1718.0,2000,2000.0
4949,0,4104,I,34.0,,,0.0,0.0,0.0,0.0,0.0,25.0,10,0.0,0.0,1000.0,E,41.0,1139.0,0.0,1.0,2.0,N,E,2500,2500,0.0,0,4,3650.0,3634.0,16.0,999.0,A,1000,1.0,N,S,913.0,0,,0.0,0.0,,0.0,0.0,,0.0,,2500,2500.0
4950,0,2905,Q,34.0,,,0.0,2000.0,1560.0,523.0,0.0,7.0,10,2000.0,2000.0,,E,16.0,1309.0,0.0,1.0,0.0,U,B,2000,2000,1.0,0,1,0.0,0.0,66.0,,,12000,5.0,Y,S,501.0,1,,1803.0,1907.0,,2000.0,2000.0,,1312.0,1852.0,2000,2000.0
4951,0,4510,Q,34.0,3600.0,3600.0,0.0,8500.0,3868.0,702.0,0.0,2.0,10,4900.0,4900.0,1700.0,E,34.0,1374.0,2.0,5.0,6.0,L,E,2260,2260,1.0,1,0,2100.0,69.0,16.0,5.0,A,5000,1.0,Y,Y,612.0,6,10916.0,829.0,1254.0,,4250.0,4900.0,2262.0,1577.0,2322.0,2260,2260.0
4952,0,2408,Q,34.0,,,0.0,1000.0,815.0,132.0,0.0,33.0,10,1000.0,1000.0,,E,35.0,0.0,0.0,2.0,0.0,L,E,1300,1300,1.0,0,4,0.0,0.0,99.0,,,3000,3.0,Y,S,900.0,0,,556.0,565.0,,1000.0,1000.0,1595.0,360.0,1537.0,1300,1300.0
4953,0,2611,Q,34.0,5950.0,2500.0,2.0,15200.0,10167.0,1848.0,0.0,36.0,10,6750.0,6750.0,2150.0,K,34.0,1124.0,0.0,0.0,1.0,U,B,3500,3500,1.0,0,0,12650.0,78.0,16.0,0.0,A,6000,1.0,N,S,504.0,0,,125.0,66.0,,5067.0,6750.0,,206.0,,3500,3500.0
4954,0,2804,I,34.0,6400.0,1500.0,0.0,9900.0,7274.0,874.0,0.0,3.0,10,0.0,0.0,,K,34.0,1193.0,0.0,1.0,1.0,U,B,3500,3500,0.0,2,0,750.0,670.0,15.0,,,5000,2.0,N,S,106.0,6,4604.0,613.0,997.0,,3300.0,0.0,,1039.0,,3500,
4955,0,3608,I,34.0,7500.0,3400.0,2.0,14900.0,7146.0,1979.0,0.0,3.0,10,0.0,0.0,,K,34.0,1138.0,1.0,2.0,20.0,U,E,5800,5800,0.0,1,3,3300.0,1504.0,15.0,,,12500,1.0,N,S,707.0,44,3402.0,3.0,2.0,,4967.0,0.0,,1.0,,5800,5800.0
4956,0,3002,Q,34.0,7410.0,3032.0,0.0,10442.0,3709.0,2217.0,0.0,3.0,10,0.0,0.0,,E,34.0,1360.0,1.0,4.0,0.0,Y,E,2500,2500,0.0,0,0,1005.0,604.0,15.0,,,5000,5.0,N,S,0.0,4,,0.0,0.0,,5221.0,0.0,,0.0,,2500,2500.0
4957,0,4403,I,34.0,19800.0,5000.0,0.0,32300.0,13262.0,4170.0,0.0,11.0,5,0.0,0.0,,E,35.0,1427.0,1.0,3.0,7.0,Y,E,6300,6300,0.0,0,2,2000.0,73.0,22.0,,,10500,1.0,Y,S,16.0,0,,51.0,34.0,,10767.0,0.0,5627.0,47.0,9042.0,6300,6300.0
4958,0,3400,Q,34.0,1000.0,1000.0,2.0,2500.0,984.0,0.0,0.0,25.0,10,1500.0,1500.0,,K,41.0,0.0,1.0,3.0,0.0,O,E,1800,1800,0.0,0,3,0.0,0.0,16.0,,,10000,1.0,Y,S,100.0,0,,0.0,0.0,,1250.0,1500.0,,0.0,174.0,1800,1800.0
4959,0,2304,Q,34.0,4000.0,4000.0,0.0,6000.0,1992.0,817.0,0.0,36.0,10,2000.0,2000.0,1000.0,E,38.0,993.0,2.0,5.0,1.0,U,B,1880,1880,1.0,3,14,1250.0,1251.0,16.0,1000.0,A,2000,2.0,Y,S,402.0,2,3135.0,37.0,90.0,,3000.0,2000.0,,52.0,1849.0,1880,1880.0
4960,0,3412,Q,34.0,14900.0,1900.0,0.0,28300.0,4842.0,864.0,0.0,14.0,10,11500.0,11500.0,,E,54.0,1423.0,1.0,1.0,0.0,Y,B,3500,3500,1.0,1,1,0.0,0.0,14.0,,,5000,1.0,N,S,12.0,0,11267.0,547.0,315.0,,9433.0,11500.0,,485.0,,3500,3500.0
4961,0,2910,Q,34.0,,,1.0,12000.0,3369.0,2730.0,0.0,36.0,5,12000.0,12000.0,3800.0,E,6.0,1435.0,1.0,3.0,2.0,U,B,5000,5000,1.0,0,1,3800.0,0.0,11.0,0.0,A,4000,2.0,Y,S,11.0,2,,3274.0,3178.0,,12000.0,12000.0,4640.0,2570.0,4746.0,5000,5000.0
